             JOBID            PARTITION     NAME     USER ST       TIME  NODES     NODELIST(REASON)
           4226921            zen3_0512 lcm_expr    omidn  R 2-18:09:40      1            n3508-036
           4226922            zen3_0512 lcm_expr    omidn  R 2-18:09:40      1            n3511-068
           4233319            zen3_0512 52-50_ka areining  R    2:26:29      1            n3507-057
           4232617            zen3_0512 55-53kai areining  R    4:54:55      1            n3509-018
           4233774            zen3_0512   FCC148     iris  R       8:42      1            n3504-030
           4226918            zen3_0512 lcm_expr    omidn  R 2-18:13:51      1            n3508-058
           4226919            zen3_0512 lcm_expr    omidn  R 2-18:13:51      1            n3511-063
           4205604            zen3_0512 no-shell     iris  R 4-22:04:54      1            n3504-031
           4229894            zen3_0512 TiO_RPA_   arumpf  R 1-01:02:44     16 n3501-[016,018],n3503-[042,059],n3504-[025,029],n3505-[004,048,059],n3506-[039,053],n3507-049,n3508-029,n3509-[010,016],n3511-055
           4225622            zen3_0512 oc_graph  mrweidi  R 3-01:38:59      1            n3504-040
           4233152            zen3_0512   npt_T1    jenis  R    3:50:21      1            n3506-016
           4225587            zen3_0512 interact Martin_P  R 3-01:50:59      1            n3501-029
           4230565            zen3_0512     34_4 rwindisc  R   20:37:02      1            n3509-006
           4230563            zen3_0512     34_1 rwindisc  R   20:37:56      1            n3503-028
           4231869            zen3_0512      208 rwindisc  R    8:03:49      1            n3501-064
           4228038            zen3_0512 interact schaefer  R 2-00:52:50      1            n3508-002
           4170933            zen3_0512  gb_700p    jenis  R 8-20:11:13      1            n3504-038
       4196702_331            zen3_0512 N6ndy600  polejit  R      47:15      1            n3502-013
       4196702_332            zen3_0512 N6ndy600  polejit  R      47:15      1            n3507-002
       4196702_330            zen3_0512 N6ndy600  polejit  R    3:45:38      1            n3505-061
       4196702_329            zen3_0512 N6ndy600  polejit  R    4:36:12      1            n3501-008
       4196702_328            zen3_0512 N6ndy600  polejit  R    4:46:44      1            n3502-037
       4198028_222            zen3_0512 b03ndy10  polejit  R      16:38      1            n3502-051
       4196702_327            zen3_0512 N6ndy600  polejit  R    5:22:14      1            n3506-036
       4196702_326            zen3_0512 N6ndy600  polejit  R    5:41:31      1            n3508-035
       4196702_325            zen3_0512 N6ndy600  polejit  R    5:55:06      1            n3508-050
       4198028_221            zen3_0512 b03ndy10  polejit  R    1:58:06      1            n3504-008
       4196702_324            zen3_0512 N6ndy600  polejit  R    6:40:00      1            n3508-040
       4196702_323            zen3_0512 N6ndy600  polejit  R    6:55:53      1            n3504-002
       4198028_219            zen3_0512 b03ndy10  polejit  R    2:49:36      1            n3506-007
       4198028_220            zen3_0512 b03ndy10  polejit  R    2:49:36      1            n3508-046
       4196702_322            zen3_0512 N6ndy600  polejit  R    7:58:39      1            n3502-052
       4196702_321            zen3_0512 N6ndy600  polejit  R    8:29:31      1            n3501-043
       4196702_320            zen3_0512 N6ndy600  polejit  R    8:32:32      1            n3501-056
       4198028_218            zen3_0512 b03ndy10  polejit  R    4:25:54      1            n3507-056
       4198028_217            zen3_0512 b03ndy10  polejit  R    4:44:06      1            n3501-032
       4198028_216            zen3_0512 b03ndy10  polejit  R    4:48:27      1            n3502-061
       4198028_215            zen3_0512 b03ndy10  polejit  R    5:43:46      1            n3509-015
       4198028_214            zen3_0512 b03ndy10  polejit  R    5:55:06      1            n3511-036
       4196702_319            zen3_0512 N6ndy600  polejit  R   10:35:58      1            n3501-070
       4196702_318            zen3_0512 N6ndy600  polejit  R   11:06:39      1            n3501-040
       4198028_213            zen3_0512 b03ndy10  polejit  R    6:40:00      1            n3511-064
       4196702_317            zen3_0512 N6ndy600  polejit  R   11:31:46      1            n3505-029
       4198028_212            zen3_0512 b03ndy10  polejit  R    8:07:27      1            n3509-007
       4198028_211            zen3_0512 b03ndy10  polejit  R    8:29:24      1            n3505-012
       4196702_316            zen3_0512 N6ndy600  polejit  R   13:22:55      1            n3503-005
       4198028_210            zen3_0512 b03ndy10  polejit  R    8:54:20      1            n3504-035
       4196702_315            zen3_0512 N6ndy600  polejit  R   13:55:23      1            n3505-003
       4198028_208            zen3_0512 b03ndy10  polejit  R    9:39:52      1            n3503-037
       4198028_207            zen3_0512 b03ndy10  polejit  R    9:42:32      1            n3506-054
       4196702_314            zen3_0512 N6ndy600  polejit  R   14:57:46      1            n3502-029
       4198028_206            zen3_0512 b03ndy10  polejit  R   10:30:18      1            n3504-037
       4198028_205            zen3_0512 b03ndy10  polejit  R   10:38:54      1            n3503-001
       4198028_204            zen3_0512 b03ndy10  polejit  R   10:39:30      1            n3503-049
       4196702_313            zen3_0512 N6ndy600  polejit  R   15:31:01      1            n3507-001
       4196702_312            zen3_0512 N6ndy600  polejit  R   15:42:35      1            n3503-066
       4196702_311            zen3_0512 N6ndy600  polejit  R   15:42:38      1            n3505-067
       4196702_310            zen3_0512 N6ndy600  polejit  R   15:47:43      1            n3504-057
       4196702_309            zen3_0512 N6ndy600  polejit  R   15:57:02      1            n3505-039
       4196702_308            zen3_0512 N6ndy600  polejit  R   15:57:05      1            n3506-063
       4198028_203            zen3_0512 b03ndy10  polejit  R   11:40:33      1            n3502-038
       4198028_202            zen3_0512 b03ndy10  polejit  R   13:19:36      1            n3502-030
       4196702_307            zen3_0512 N6ndy600  polejit  R   17:51:23      1            n3504-041
       4198028_201            zen3_0512 b03ndy10  polejit  R   13:25:44      1            n3504-009
       4196702_306            zen3_0512 N6ndy600  polejit  R   18:06:03      1            n3502-067
       4196702_305            zen3_0512 N6ndy600  polejit  R   18:24:13      1            n3502-069
       4196702_304            zen3_0512 N6ndy600  polejit  R   19:30:25      1            n3504-015
       4198028_195            zen3_0512 b03ndy10  polejit  R   17:26:04      1            n3506-034
       4198028_194            zen3_0512 b03ndy10  polejit  R   17:36:12      1            n3502-063
       4198028_193            zen3_0512 b03ndy10  polejit  R   18:06:52      1            n3501-005
       4198028_192            zen3_0512 b03ndy10  polejit  R   18:39:47      1            n3501-006
       4196702_297            zen3_0512 N6ndy600  polejit  R 1-00:54:13      1            n3502-066
       4196702_296            zen3_0512 N6ndy600  polejit  R 1-02:42:59      1            n3501-067
       4196702_295            zen3_0512 N6ndy600  polejit  R 1-02:47:56      1            n3502-016
       4196702_294            zen3_0512 N6ndy600  polejit  R 1-02:52:20      1            n3503-058
       4196702_293            zen3_0512 N6ndy600  polejit  R 1-03:15:23      1            n3508-045
       4196702_292            zen3_0512 N6ndy600  polejit  R 1-03:16:59      1            n3501-065
       4196702_291            zen3_0512 N6ndy600  polejit  R 1-03:17:34      1            n3502-032
       4196702_290            zen3_0512 N6ndy600  polejit  R 1-05:14:53      1            n3504-010
       4198028_182            zen3_0512 b03ndy10  polejit  R 1-01:25:19      1            n3502-054
       4198028_181            zen3_0512 b03ndy10  polejit  R 1-01:40:21      1            n3504-024
       4196702_281            zen3_0512 N6ndy600  polejit  R 1-12:03:22      1            n3508-054
       4196702_280            zen3_0512 N6ndy600  polejit  R 1-13:03:24      1            n3506-048
       4196702_279            zen3_0512 N6ndy600  polejit  R 1-13:30:41      1            n3503-007
       4198028_169            zen3_0512 b03ndy10  polejit  R 1-09:20:08      1            n3501-014
       4196702_278            zen3_0512 N6ndy600  polejit  R 1-14:15:51      1            n3503-033
